"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
88724.3,63193,92013.9,23074.8,17492,86452.7,15.96,13.86,25.2,61.38,40.5,54.87,12.7016
63751.8,43898,95176,16220.4,12611,84293.1,20.16,14.7,-46.2,53.01,16.2,65.49,12.7026
81292.4,56448,94380.3,25767.8,19736,85565.5,68.88,48.72,5.46,66.03,110.7,181.13,12.7057
99169.7,59236,109717,33823.4,25596,86601.5,-9.24,51.24,18.9,88.35,37.8,56.64,12.7068
72450,55519,85521.8,20562.4,13455,100154,44.52,55.44,-6.72,43.71,41.4,80.83,12.7088
36943.9,17434,138876,29888,12791,153134,93.24,62.16,-37.38,-22.32,45,113.28,12.7119
55709.5,42738,85427,15285.5,12618,79390.5,-2.52,7.56,-38.64,6.51,43.2,55.46,12.714
67667.6,47819,92738.5,23392.3,17483,87687.4,52.08,46.62,59.22,58.59,56.7,74.34,12.7191
74194.4,51087,95178.9,25598.2,19615,85526.4,29.4,53.76,-2.94,23.25,189,80.24,12.7191
70601.3,52516,88105.1,21904.7,17076,84068,54.6,49.14,65.52,29.76,46.8,21.24,12.7273
115098,74830,100803,59650.9,34430,113543,142.8,97.02,76.02,102.3,129.6,190.57,12.7284
89642.7,61978,94788.9,24148.3,18551,85309.9,53.76,52.92,-31.5,5.58,38.7,83.78,12.7304
55757.8,44494,82126.7,15777.7,13198,78345.9,-25.2,27.3,57.54,13.95,31.5,33.04,12.7325
94833.9,65934,94261.5,25112.6,18894,87106.1,14.28,55.86,10.92,44.64,53.1,46.02,12.7417
52955.7,40496,85699.9,15787,12332,83896.7,17.64,31.92,15.12,21.39,42.3,41.3,12.75
74349.8,53455,91153.1,33222.8,25247,86239.6,53.76,75.18,-5.46,24.18,30.6,92.04,12.7561
82593.7,63542,85185.6,17559.4,12938,88945,1.68,71.82,43.26,36.27,35.1,56.05,12.7561
57388.8,43519,86422.8,20626.2,15387,87850.7,32.76,68.46,5.46,12.09,63.9,35.99,12.7613
61036.5,38574,103699,31715.9,22563,92121.3,78.12,48.72,61.74,25.11,54,80.24,12.7623
81771.9,56849,94267.3,20947.1,15933,86160,35.28,68.46,62.16,39.06,40.5,289.1,12.7664
62200.6,40389,100928,18175.1,12685,93900,58.8,32.76,36.96,40.92,50.4,69.62,12.7736
67104.1,52449,83847.8,24038.3,19545,80602.3,16.8,38.64,31.92,7.44,19.8,41.89,12.7757
96801.6,66559,95313.8,29130.4,21611,88338.7,53.76,69.3,-25.2,41.85,69.3,89.68,12.7757
36645.7,27461,87455.4,38229.2,27609,90745.5,57.96,75.18,150.78,24.18,36,50.74,12.7757
93069.2,67007,91026.1,35479.9,26475,87826.7,86.52,82.32,86.1,102.3,87.3,197.65,12.7777
83698.3,53208,103091,67152.1,38600,114012,187.32,132.72,5.46,119.97,121.5,205.91,12.7777
51992.5,39172,86985.1,12943.6,10412,81470.3,12.6,28.14,2.52,43.71,24.3,35.99,12.7818
69391,45802,99288.4,25903.1,20698,82016.8,21.84,47.04,24.36,37.2,59.4,14.75,12.7818
82018.3,62306,86270.2,21558.6,17250,81905.2,58.8,43.68,23.94,72.54,63,60.77,12.7818
50459.5,35642,92781.4,20344.8,15527,85870.9,35.28,34.02,-7.14,-19.53,24.3,47.2,12.7829
67771.2,50900,87258.4,43877.4,36040,79787.7,28.56,75.6,45.36,39.99,49.5,35.99,12.7829
48164.9,36222,87144.1,18986.5,15038,82743.8,28.56,36.54,2.1,31.62,27.9,81.42,12.7829
46643.8,28360,107787,39302.8,19557,131705,406.56,198.66,192.36,44.64,273.6,520.38,12.7839
63287.7,47886,86614.5,15103.2,11946,82856.5,22.68,22.68,-14.28,33.48,24.3,68.44,12.7849
50197.7,30188,108976,31422.7,21809,94425.2,75.6,52.92,19.74,40.92,45.9,152.81,12.787
117647,79898,96499.4,41425.4,29950,90646.3,86.52,91.56,49.98,89.28,89.1,97.94,12.787
39776.8,24094,108193,27125.3,19966,89035.5,83.16,48.3,-20.16,39.99,34.2,77.29,12.788
70529.2,47967,96362.1,17665.2,13682,84615.3,9.24,41.16,-43.68,40.92,44.1,56.05,12.789
61943.7,41170,98604.4,20725.3,15354,88462.6,12.6,39.06,102.9,13.95,12.6,27.73,12.7901
42894.6,31875,88192.6,46058,26751,112835,183.12,71.82,60.9,21.39,98.1,157.53,12.7932
92351,55714,108632,39414.5,16146,159982,70.56,85.26,89.04,70.68,54.9,64.31,12.7932
42681.1,30273,92397.5,38710.6,28335,89533.6,58.8,78.12,116.34,38.13,42.3,82.01,12.7993
56371.7,41699,88596.3,22018.9,17191,83941.1,52.92,50.82,23.94,37.2,48.6,81.42,12.7993
84569.8,59801,92680.2,37061.6,27476,88399.8,9.24,55.86,15.12,57.66,30.6,76.7,12.8065
65150.4,46550,91722.8,19908.8,15302,85266.3,12.6,40.74,17.64,20.46,17.1,26.55,12.8065
59063.2,38530,100461,22250.8,14562,100139,31.92,23.52,-5.88,48.36,42.3,37.17,12.8076
56639.8,42194,87973.3,14226.2,10890,85613.5,6.72,36.96,-28.98,7.44,20.7,27.73,12.8076
79077.6,56283,92078.1,22751.4,17823,83657.9,57.96,25.2,28.98,51.15,39.6,61.36,12.8096
81057.2,53118,100007,22460.8,16103,91410.8,47.88,47.04,-21.42,65.1,47.7,93.22,12.8127
45096.1,34614,85382.2,34634.9,23930,94853,31.92,77.7,-16.8,40.92,41.4,74.34,12.8158
89266.8,61829,94618.9,23488.9,17369,88627.4,41.16,25.62,52.08,66.03,33.3,48.97,12.8168
77877.8,48192,105906,52080,38704,88185.1,84.84,109.2,10.5,29.76,57.6,88.5,12.8168
107365,69814,100786,32894.4,23934,90071.3,50.4,58.38,53.34,26.04,84.6,117.41,12.8209
48776.7,40007,79901.8,20892.5,14031,97584.6,46.2,23.94,27.3,-13.02,20.7,32.45,12.8209
105265,71276,96788.1,76116.6,45592,109413,141.12,119.7,104.16,158.1,160.2,279.66,12.8209
90661.9,53747,110548,22192.8,15899,91479.2,24.36,29.82,-22.26,39.99,28.8,80.24,12.8209
46905.6,31583,97331,23344.4,17803,85935,13.44,36.12,36.12,43.71,-6.3,42.48,12.8219
89992,54051,109114,39252.4,25027,102787,78.12,73.92,64.26,88.35,93.6,171.69,12.825
49719.6,32759,99466.5,38605.6,26403,95824.5,98.28,95.34,53.76,57.66,81,153.99,12.825
87492.3,65273,87844.8,24626.3,18964,85103.8,25.2,26.88,9.66,37.2,30.6,62.54,12.8261
83347.6,63787,85632.9,19924,15631,83535.1,12.6,44.94,16.8,29.76,32.4,82.01,12.8261
63168,46461,89102.2,14138.9,10928,84791.9,65.52,34.02,23.94,44.64,71.1,37.76,12.8271
72011.8,52554,89800.3,18427.9,14446,83600.5,38.64,29.4,26.04,42.78,38.7,41.3,12.8271
69185.2,52973,85593.1,23893,19216,81486.7,21.84,46.2,2.94,27.9,60.3,53.1,12.8291
48005.3,27576,114087,35867.2,23660,99348.7,109.2,92.82,66.36,63.24,87.3,130.39,12.8302
47214.3,30740,100658,38187.2,25752,97182.3,79.8,72.24,13.02,18.6,47.7,87.32,12.8322
54544.7,32873,108741,27736.8,20100,90435.8,57.12,45.78,11.34,31.62,55.8,67.26,12.8353
84361.2,56100,98550.7,27862.8,19032,95944.5,41.16,59.22,6.72,63.24,54,111.51,12.8363
47375.3,35098,88460.5,18361.6,15171,79318.6,26.88,27.3,-2.1,26.04,36,25.96,12.8394
66764.6,47315,92475.6,28517.2,19619,95259.7,55.44,63.42,-0.42,48.36,21.6,73.75,12.8415
69274.1,51499,88156,21041.2,16331,84437.8,23.52,81.06,43.68,-13.02,22.5,68.44,12.8425
42140,26234,105271,30797.8,16695,120896,54.6,69.3,78.12,39.99,56.7,74.93,12.8425
83612.9,59400,92250.1,19685.4,15681,82271.7,-22.68,39.9,-35.7,29.76,10.8,52.51,12.8435
85321.6,65346,85569.7,17986.1,14098,83610.1,29.4,54.6,15.12,67.89,45,79.06,12.8435
69816.6,45660,100208,31433.6,21701,94928.1,57.96,19.74,-29.82,37.2,29.7,73.16,12.8446
93374.4,66087,92595.9,26031.6,19431,87798.2,55.44,57.12,34.86,77.19,63,95.58,12.8456
41369.3,31605,85783.2,15213.2,9577,104105,52.92,62.58,-10.08,-2.79,54,14.75,12.8456
96252.1,65039,96987.6,26722.1,20034,87414.3,56.28,57.96,24.78,53.94,56.7,67.26,12.8456
46449.9,37013,82245.2,21404.9,17469,80301.7,73.92,45.78,79.8,13.02,37.8,85.55,12.8456
116725,73335,104312,42405.7,28527,97420,63,58.8,77.28,46.5,36.9,189.98,12.8477
65303,46153,92728.5,25474.7,19908,83861.2,46.2,50.82,31.08,54.87,17.1,102.07,12.8487
67528.3,50577,87500.9,26738,21721,80673.3,5.88,50.82,64.68,6.51,36.9,48.97,12.8497
59711.4,44341,88253.5,18640.4,15353,79568.8,43.68,21,74.76,25.11,6.3,27.73,12.8507
91239.4,66590,89795.2,37987.3,30382,81941.2,82.32,37.8,18.48,77.19,85.5,57.82,12.8507
72003.4,52278,90263.9,15438.4,12234,82701.4,53.76,39.9,30.66,24.18,74.7,48.97,12.8507
78393,52211,98400,21305.8,17663,79051.9,94.92,46.2,-42.42,-7.44,96.3,109.74,12.8518
88375,55046,105216,14969.6,11270,87049.7,66.36,9.24,-19.74,38.13,31.5,36.58,12.8549
90573,64965,91369.1,19990.3,15125,86617.2,68.04,28.56,19.74,25.11,35.1,50.15,12.8579
84489.3,58994,93858.5,25615.8,19362,86703.7,28.56,52.08,52.92,34.41,50.4,96.76,12.8579
66437,45404,95895,21314.2,16373,85313.9,33.6,42.42,7.14,25.11,40.5,34.81,12.859
63991.9,43949,95423.6,17211.6,12950,87102.7,-2.52,34.86,-50.82,30.69,-26.1,46.61,12.859
99863.4,65625,99728,21688,16628,85478.8,21,57.96,35.7,51.15,-11.7,54.28,12.86
87651.2,63078,91066.8,33813.4,25498,86908.5,98.28,72.66,89.88,59.52,51.3,100.89,12.861
90280.4,58525,101096,25433.5,17056,97725.8,156.24,93.24,-22.68,39.99,117.9,162.25,12.861
69313.3,45681,99439.9,29702.4,19873,97950.8,18.48,23.1,15.12,30.69,-1.8,102.66,12.8641
92732.5,67436,90119.8,20611.9,15697,86056.1,61.32,28.56,106.26,39.99,40.5,54.28,12.8662
105221,65971,104527,40223.4,25843,102004,106.68,50.82,63.42,71.61,69.3,149.27,12.8672
64933.4,45534,93457.1,19459.4,15082,84557.3,14.28,32.76,27.3,69.75,35.1,84.37,12.8765
79303,55499,93645,31367.3,21547,95404.8,74.76,56.7,21,53.94,76.5,84.37,12.8775
53129.3,39259,88690,22300.3,18287,79918.7,54.6,23.52,-6.3,36.27,26.1,59.59,12.8775
83533.8,58062,94286.6,20946.2,15619,87888.7,66.36,31.5,-7.98,57.66,43.2,69.03,12.8837
106504,67671,103144,25759.4,19415,86951.9,88.2,99.54,-15.96,64.17,57.6,120.36,12.8847
63577.5,48713,85533.9,24112.2,18644,84757.4,0,26.04,-24.78,7.44,-5.4,33.04,12.8857
59035.2,46195,83752.2,20323,16727,79624.9,26.04,15.54,-18.48,40.92,28.8,47.79,12.8867
56682.5,32087,115771,42924.8,23475,119835,36.12,109.62,-13.86,-10.23,40.5,70.8,12.8867
54375.3,40003,89081.8,14097.7,11319,81624.5,19.32,40.32,-34.02,27.9,-14.4,49.56,12.8878
90170.5,67986,86921,17108.3,13406,83634.8,47.04,49.56,-2.52,90.21,16.2,73.16,12.8878
99669.5,65368,99925.7,36939.8,27797,87091.8,74.76,82.74,-4.2,57.66,54.9,96.17,12.8888
78581.3,57494,89572.9,30056,21926,89836.4,63,64.26,34.86,20.46,78.3,42.48,12.8929
59983.7,46012,85436.2,16043.2,13029,80697.3,2.52,27.72,-50.82,32.55,-14.4,71.98,12.895
69042.4,43593,103796,28592.8,21444,87383.7,32.76,65.94,55.44,78.12,15.3,106.2,12.895
63361.2,39002,106467,35542.9,26314,88521,53.76,80.64,-0.84,8.37,-0.9,84.96,12.896
77209.3,50971,99271.9,46188.2,30774,98362,131.88,86.1,61.32,33.48,42.3,199.42,12.896
55518.4,33103,109913,37408.6,27071,90562.1,117.6,81.9,51.24,37.2,45.9,109.15,12.897
95210.5,59709,104502,48734.3,35101,90990.3,103.32,109.2,64.26,72.54,71.1,141.01,12.9001
77375.9,48015,105611,43173.5,20194,140112,78.12,87.78,23.52,63.24,63.9,74.34,12.9001
67321.8,47758,92382.5,51611.3,33443,101139,115.08,83.58,76.02,78.12,80.1,162.84,12.9053
72903.6,57566,82997.1,46370.5,36995,82144.6,37.8,76.86,24.36,84.63,51.3,94.99,12.9063
74258.1,53830,90406.5,18477.5,14302,84669.3,68.88,17.64,-12.6,13.95,69.3,79.65,12.9094
70648.9,43624,106135,33800.8,19921,111198,42.84,59.64,-28.14,53.01,81,96.17,12.9114
68330.5,43426,103120,33270.7,27634,78903.9,250.32,57.96,69.3,13.95,198.9,378.78,12.9125
56781.2,42384,87797.6,19161.2,15360,81754.6,26.88,12.6,18.48,28.83,42.3,33.04,12.9125
81376.4,57974,91990.9,22200.4,17246,84362.9,50.4,75.6,-2.94,65.1,9,77.29,12.9135
47205.9,33490,92376.4,24461.6,19266,83209.7,73.08,13.02,-0.42,22.32,57.6,76.7,12.9135
73085.6,42844,111795,61848.4,40204,100818,194.04,94.5,86.1,106.02,119.7,262.55,12.9135
83524.7,58489,93588.1,21417.5,16036,87529.1,68.04,53.34,33.18,58.59,29.7,79.65,12.9155
90431.6,59329,99892.6,27652,20669,87677.1,55.44,65.94,-24.36,74.4,54.9,75.52,12.9155
77107.1,50259,100545,32078.8,21907,95965.4,81.48,72.66,5.46,38.13,21.6,126.85,12.9186
75674.9,58586,84652.1,18758.9,14067,87394.8,97.44,32.34,30.66,78.12,77.4,100.3,12.9197
67183.2,50995,86340.2,17338.4,13811,82274.4,3.36,16.38,-6.72,26.04,4.5,64.31,12.9238
87080.7,57232,99715.6,32175.4,23520,89653.2,58.8,42.84,48.72,63.24,37.8,80.83,12.9289
62259.4,44056,92614.7,15439.2,12229,82739.7,52.92,44.1,1.26,43.71,55.8,58.41,12.931
80168.9,52352,100358,24932.9,18520,88229,57.12,51.24,83.58,72.54,54,110.33,12.931
44627.1,28259,103496,42952.6,26707,105401,140.28,81.06,86.1,66.03,76.5,182.31,12.932
60853.8,34559,115400,35895.7,25151,93533.5,82.32,25.2,27.3,49.29,48.6,105.02,12.9341
39533.2,31110,83280.2,39037.3,30126,84921.7,65.52,89.88,-6.3,11.16,44.1,47.79,12.9371
119208,73162,106782,35024.6,23687,96904.4,29.4,62.16,13.86,85.56,28.8,191.16,12.9433
60839.1,46716,85348.7,17262,13372,84600.8,15.12,-1.68,-15.12,10.23,0.9,35.4,12.9485
95679.5,59246,105838,25748.5,18663,90417.1,47.04,29.4,16.8,62.31,45.9,81.42,12.9485
83412,60558,90268.6,17734.1,13966,83217.9,16.8,34.86,134.82,58.59,1.8,53.1,12.9495
54999.7,43747,82393.3,17880.2,14075,83254,23.52,38.64,7.98,9.3,6.3,71.98,12.9495
73045,51939,92167.3,18943.7,14699,84461.1,34.44,31.92,-33.18,35.34,35.1,46.02,12.9526
73757.6,50695,95350.2,24911,17959,90905.4,70.56,78.96,4.62,55.8,23.4,100.3,12.9546
48064.8,36847,85488,18201.1,13151,90702.5,31.08,59.64,14.7,65.1,16.2,66.08,12.9567
53671.8,41352,85060.8,14548,11749,81148.6,36.12,31.5,21,48.36,7.2,58.41,12.9567
96639.2,61972,102197,23796.4,16572,94105.6,21,43.26,62.16,54.87,30.6,83.78,12.9608
84756,66833,83111.2,20314.6,16226,82049.5,43.68,56.7,72.24,19.53,37.8,38.35,12.9618
79307.9,54441,95470.7,26238.2,18804,91445.9,55.44,77.7,72.24,39.06,86.4,76.7,12.9618
75154.8,51246,96111.8,20114.6,15306,86125.2,19.32,57.12,-2.94,33.48,-18,56.64,12.9639
39211.9,24395,105341,36094,23867,99109.8,141.96,73.5,-21,-7.44,63.9,77.88,12.968
79994.6,54360,96440.9,26854,20956,83980.8,35.28,51.24,5.46,46.5,44.1,53.1,12.968
45829,30778,97584.3,60624.5,35646,111460,150.36,138.18,189,62.31,88.2,153.99,12.969
79747.5,61423,85087.5,24680.9,18991,85171.2,42,28.14,72.66,82.77,22.5,65.49,12.9721
54280.1,29854,119157,29300,20190,95106.9,25.2,57.12,34.02,39.99,77.4,80.83,12.9752
49760.9,38853,83935.1,21982.8,16345,88141,56.28,35.28,39.06,50.22,62.1,64.9,12.9783
86462.6,61042,92828.1,18874.8,13974,88520,93.24,15.96,28.98,35.34,27.9,60.18,12.9793
72833.6,56915,83865.8,15072.1,13095,75430.8,11.76,24.36,99.54,47.43,38.7,1.18,12.9793
57264.2,44265,84781.8,13345.1,10612,82414.5,6.72,31.08,-3.78,27.9,28.8,32.45,12.9803
91099.4,54222,110108,26477.6,19370,89583.8,36.96,69.72,41.16,66.03,84.6,75.52,12.9865
87225.6,62143,91988.1,26026.6,18226,93584.8,56.28,47.88,5.04,29.76,33.3,61.36,12.9875
64331.4,41688,101133,17333.4,13157,86339,71.4,38.64,-22.68,43.71,53.1,85.55,12.9875
73325.7,57775,83175.6,18806.8,14866,82908.6,68.88,43.68,-27.72,26.04,14.4,76.7,12.9927
70610.4,52246,88571.8,18227.2,14470,82552.5,39.48,68.04,-34.44,75.33,30.6,60.18,12.9937
64961.4,46218,92113.7,30834.7,24010,84164.3,44.52,70.98,44.52,35.34,70.2,46.61,12.9947
69613.6,48185,94680.9,26082.8,17540,97455.2,37.8,36.96,-3.36,58.59,-8.1,67.85,12.9947
87497.9,68042,84275.3,27540.2,21411,84296.7,20.16,52.92,23.94,68.82,-7.2,103.25,12.9958
37030,23044,105311,27971.2,20092,91236.2,-4.2,50.82,-22.26,0.93,-1.8,42.48,12.9968
60172,50235,78499.7,27214.3,18527,96265.9,56.28,59.64,-23.52,30.69,27,109.74,12.9968
67487.7,45141,97979.1,19160.4,14153,88722.9,35.28,63.42,7.14,63.24,41.4,83.78,12.9968
49524.3,40589,79963.2,22569.1,17376,85122.6,29.4,2.94,5.46,41.85,52.2,67.26,12.9978
95009.6,61663,100977,37637.9,23739,103906,93.24,72.66,-31.5,53.01,86.4,162.25,12.9978
98585.2,58787,109903,34401.4,24339,92630.2,76.44,79.38,6.72,93,57.6,146.32,13.003
97786.5,58603,109355,33066.6,24118,89852.1,33.6,56.28,0.42,45.57,60.3,77.88,13.003
96810.7,66329,95653.3,34347.6,25972,86670.4,60.48,42.84,-32.76,13.95,64.8,92.04,13.003
95561.9,69386,90259.5,26015.6,20602,82757.1,74.76,69.3,107.1,37.2,71.1,130.98,13.005
78185.8,60542,84635.2,17519,13902,82587.2,-5.88,42.42,31.08,37.2,45.9,76.7,13.006
80406.2,57445,91731.2,24423,18425,86870.3,64.68,53.76,-5.46,51.15,59.4,51.92,13.0246
77792.4,57168,89179.3,22762.3,17052,87482.5,46.2,38.64,58.38,66.96,53.1,109.74,13.0276
45467.1,29722,100253,47381,31139,99719.4,84.84,89.46,15.12,8.37,59.4,93.22,13.0369
47414.5,34488,90099.6,16066.7,12149,86669.3,42.84,17.22,-15.12,9.3,36,23.01,13.0369
103930,65933,103304,49105.6,31901,100880,100.8,84.84,-18.9,58.59,46.8,96.76,13.04
79508.8,55319,94193.5,20150.8,15255,86568.4,26.04,64.26,4.2,14.88,15.3,110.33,13.0441
58927.4,46447,83145.6,14327,11263,83364.7,25.2,54.18,6.72,32.55,10.8,44.84,13.0472
43700.3,33316,85963,20732.9,16924,80285.4,62.16,33.18,27.72,42.78,-7.2,93.81,13.0523
75672.1,53551,92607.9,37269.1,28287,86346,56.28,82.74,-47.46,35.34,8.1,104.43,13.0523
52674.3,41771,82642.6,10964.5,8310,86470.6,32.76,47.04,-27.3,39.06,17.1,74.93,13.0523
86398.9,63683,88912.9,34748.3,26195,86935,31.92,78.54,27.3,70.68,46.8,162.84,13.0616
71707.3,53991,87040.6,12899.9,10215,82761.3,44.52,45.36,27.3,58.59,27,63.13,13.0636
85847.3,56515,99550.4,34860,26175,87281.2,87.36,68.46,87.78,107.88,53.1,115.05,13.0636
78201.2,60379,84880.4,20440.6,15734,85140,36.96,21.84,3.36,30.69,22.5,77.88,13.0708
105309,77049,89573,21500.6,17156,82132.5,20.16,59.64,49.56,23.25,0.9,77.29,13.077
45901.8,29343,102519,38031,24994,99719.9,93.24,76.44,80.22,45.57,84.6,166.38,13.078
83998.6,64558,85271.1,22907.6,17735,84650.4,60.48,50.4,21,54.87,0.9,49.56,13.078
104859,66414,103472,35336.3,21930,105600,69.72,40.74,13.02,35.34,76.5,111.51,13.0791
81825.1,62539,85746.3,15233.4,11462,87099.6,63.84,37.8,7.14,27.9,65.7,69.03,13.0832
64222.2,36248,116113,54003.6,36597,96706.8,132.72,124.32,55.44,10.23,63.9,98.53,13.0832
64106,49295,85226.7,21094.1,16735,82606.6,15.12,37.38,57.12,39.99,38.7,48.38,13.0852
42793.8,33252,84341.8,28403.8,18156,102526,55.44,68.04,-29.82,5.58,49.5,97.35,13.0863
37468.2,19700,124645,47868.2,23956,130952,57.96,103.74,-10.92,-43.71,101.7,47.2,13.0883
43329.3,24378,116483,39827.8,22675,115111,162.96,99.96,12.6,-13.02,113.4,164.61,13.0883
62310.5,45834,89095,37856.3,25523,97204.4,11.76,65.1,22.26,48.36,66.6,73.16,13.0914
105546,64078,107948,29449.6,20638,93517.1,57.12,73.92,55.86,64.17,35.1,145.73,13.0924
56407.4,36658,100843,16279.2,12362,86302.7,59.64,52.5,-22.26,68.82,43.2,63.72,13.0935
66453.8,39210,111072,36172.9,20798,113983,36.96,94.5,-3.78,39.99,63.9,87.91,13.0966
39238.5,27363,93978.5,22738,16103,92539,27.72,42,0.42,-1.86,60.3,52.51,13.0966
103818,71821,94733.3,29089.2,20800,91653.4,42.84,15.96,49.98,49.29,55.8,100.3,13.0966
72163,50452,93738.1,17118.4,13432,83522.1,43.68,-4.2,7.98,43.71,54.9,59,13.0976
89128.2,60147,97113.8,28825.4,20711,91212.6,113.4,55.02,-26.46,67.89,74.7,80.24,13.0986
60278.4,45579,86671.6,18973.1,15366,80920.2,52.92,68.04,23.52,46.5,39.6,35.99,13.0986
69634.6,46051,99098.2,25855.2,20611,82210.8,105.84,48.3,-17.64,72.54,66.6,48.97,13.0996
85344,63163,88550.3,26546.5,21574,80641.2,33.6,39.9,5.46,49.29,50.4,40.12,13.0996
40922.7,26418,101518,34498.8,16834,134306,103.32,85.68,120.54,1.86,103.5,97.94,13.1079
85162.7,52726,105853,65885.4,35990,119974,160.44,160.44,5.88,105.09,121.5,224.79,13.1089
58208.5,47442,80408.8,16411.1,13542,79420.8,0,9.66,-44.52,26.04,-1.8,40.12,13.112
117817,77645,99443.1,42029.4,25289,108918,135.24,114.24,102.06,58.59,73.8,172.87,13.1202
68818.4,50690,88973.8,21100.8,16290,84890.2,32.76,78.96,21.42,31.62,41.4,48.38,13.1233
100351,59092,111295,43226.4,28359,99893.7,89.04,96.18,23.1,87.42,36.9,138.06,13.1264
80182.2,57776,90951.6,26101.3,19920,85872.3,1.68,39.48,31.08,28.83,9,123.9,13.1284
80909.5,51234,103495,24006.4,17358,90637.2,52.92,43.26,7.56,61.38,45,105.02,13.1315
80853.5,60936,86957.1,21151.2,17089,81114.5,29.4,46.62,-61.74,18.6,9,74.34,13.1325
71468.6,51017,91808,17856.7,14242,82169.5,25.2,16.38,108.78,33.48,59.4,71.39,13.1356
75069.4,53765,91504.7,20150.8,14813,89151.4,52.08,37.38,-4.2,54.87,36.9,71.39,13.1356
64476.3,45614,92636.5,22334.8,16682,87743.1,32.76,28.98,26.04,70.68,55.8,70.8,13.1367
73192.7,52486,91391.2,30327.4,24178,82204.2,13.44,47.04,-4.2,26.97,14.4,80.24,13.1377
103197,62957,107424,61178,25209,159045,157.08,94.92,-2.94,28.83,104.4,162.25,13.1387
77274.4,59810,84672.4,16558.1,13658,79451.6,27.72,15.12,-3.78,39.99,48.6,22.42,13.1428
74907,60147,81618.5,26162.6,20419,83970.5,53.76,54.6,-2.52,57.66,30.6,120.36,13.1449
61968.9,40185,101062,23612.4,17700,87427.2,63,49.98,13.02,11.16,56.7,48.97,13.1459
76528.2,44791,111972,32329.1,22223,95339,58.8,86.1,11.34,52.08,84.6,71.98,13.1469
99805.3,60024,108970,42153.7,29873,92477.7,78.12,59.22,76.86,85.56,59.4,169.92,13.148
73686.9,57021,84690.6,24928.7,18496,88328.6,57.12,36.96,27.72,50.22,45,82.01,13.149
76591.2,58808,85353.7,21986.2,17580,81961.6,33.6,47.46,-38.22,63.24,13.5,55.46,13.15
84259,56429,97857.4,43139.9,25817,109510,61.32,99.96,24.36,66.03,32.4,137.47,13.1531
72308.6,52236,90719.4,32437.4,25521,83296.9,26.04,35.28,53.34,34.41,-9,45.43,13.1531
52488.8,29391,117039,30182.9,22027,89801.8,75.6,88.62,91.56,35.34,44.1,148.09,13.1572
82534.2,58383,92646.2,27811.6,20571,88603.3,53.76,37.8,4.2,37.2,15.3,84.96,13.1583
93162.3,56686,107707,42450.2,29310,94917,84,93.24,70.14,84.63,86.4,138.06,13.1603
73829,54365,88999.5,19348.6,14960,84761.2,49.56,23.52,-10.92,14.88,24.3,48.97,13.1624
53657.1,34966,100568,24165.1,17998,87992.3,137.76,61.74,37.8,45.57,48.6,131.57,13.1634
84996.1,50327,110682,37134.7,17475,139265,-1.68,55.02,-17.64,26.97,18.9,74.34,13.1644
51790.2,38642,87835.1,17217.5,14626,77147.9,28.56,36.12,62.58,46.5,21.6,42.48,13.1716
68817,49314,91454.6,25116.8,19910,82674.9,8.4,49.56,13.02,39.06,38.7,126.26,13.1757
59806.6,47259,82936.3,10515.1,8374,82292.7,25.2,15.96,34.86,5.58,30.6,4.72,13.1757
70163.1,50479,91091.5,19388,14335,88637.2,36.12,15.12,-38.22,-1.86,42.3,25.96,13.1768
62220.9,44524,91584.5,14415.2,11697,80765.8,36.96,39.48,-24.36,3.72,24.3,38.35,13.1819
67034.1,49139,89402.4,16041.5,13155,79916,26.04,45.36,44.1,40.92,46.8,59.59,13.185
67288.2,46269,95307.9,24366.7,19056,83800.2,23.52,4.62,21.84,28.83,61.2,83.19,13.185
58354.1,45725,83636.8,25559.5,17744,94402,50.4,43.26,7.14,28.83,-3.6,60.18,13.186
92613.5,69032,87923.3,74312.3,50005,97392.9,182.28,190.68,91.56,108.81,118.8,191.16,13.1881
67767.7,53342,83259.4,21619.9,17639,80326.7,13.44,34.44,4.2,49.29,44.1,44.84,13.1881
63096.6,53623,77114.3,20133.1,16835,78375.1,20.16,41.16,35.7,0.93,25.2,59.59,13.1912
78900.5,46262,111773,38633.3,25254,100256,63,92.82,98.28,58.59,68.4,123.31,13.1922
70753.2,54303,85389,25109.3,20251,81258.3,27.72,35.7,-11.34,2.79,42.3,59,13.1953
56625.1,41066,90366.3,25816.6,20579,82215.6,64.68,25.2,-3.36,33.48,50.4,44.84,13.1973
46965.8,35662,86309,17162.9,14014,80261.6,53.76,36.54,-32.34,31.62,144,50.15,13.1984
53961.6,33803,104619,20628.7,15030,89948.3,49.56,65.94,60.9,39.99,17.1,64.31,13.1994
69554.1,50230,90748.5,28210.6,21902,84412.7,52.92,57.54,37.38,66.96,47.7,146.91,13.2004
63204.4,49541,83610.8,17529.1,13945,82379.9,24.36,49.14,13.44,39.99,-1.8,44.84,13.2025
55560.4,35359,102978,19497.2,13954,91570.2,73.92,42.42,40.32,27.9,25.2,40.12,13.2035
98290.5,65301,98644.2,32140.1,24057,87555.9,33.6,81.9,60.06,77.19,20.7,81.42,13.2066
76126.4,57097,87378,18577.4,14644,83139.2,46.2,49.14,-28.56,25.11,42.3,47.79,13.2087
