"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","UV440-A","V440-A","YG610-A","Time"
96489.4,57004,110931,29178.2,20524,93170.2,68.04,55.02,43.26,53.94,87.3,93.81,9.66924
55078.8,34144,105718,28477.7,19592,95258.9,73.92,79.8,-7.14,26.97,45,109.15,9.67452
73436.3,51943,92653.9,18406.1,14075,85702.4,53.76,18.48,9.66,24.18,22.5,63.13,9.6798
65277.8,41101,104086,20733.7,15792,86043.9,50.4,36.96,2.1,67.89,10.8,101.48,9.68191
56583.8,45221,82003.4,14036.4,11529,79789.2,22.68,31.5,13.02,43.71,8.1,65.49,9.68402
40605.6,30231,88026.5,15904.6,12795,81463.2,23.52,43.68,-22.68,13.95,29.7,41.3,9.68613
69906.9,50993,89844.1,32101.4,25425,82745.3,26.04,65.94,57.54,72.54,63,114.46,9.68719
80593.1,56982,92691.5,23933.3,17790,88167,9.24,26.88,31.08,31.62,32.4,88.5,9.68825
80920.7,59737,88776.1,21769.4,17604,81043.1,11.76,-1.68,14.28,-10.23,2.7,60.77,9.68825
75340.3,55305,89277.7,25339.4,20013,82978.3,37.8,43.68,21,-4.65,9.9,87.91,9.69458
80315.9,47552,110691,15781.1,11136,92872.6,50.4,24.36,33.6,19.53,9.9,71.98,9.69458
58813.3,41333,93252.1,26049.2,19081,89469.3,55.44,26.88,6.3,-19.53,0,59,9.69458
78967,59013,87695.6,19082.3,15129,82660.9,0.84,6.72,-15.54,36.27,-5.4,50.15,9.69986
44112.6,29028,99592.2,53392.1,36772,95156.7,110.04,144.48,43.68,0.93,21.6,59.59,9.70197
48854.4,40251,79543.9,23133.6,19979,75883.9,65.52,58.38,57.54,39.06,40.5,53.1,9.70303
55062,38421,93921.1,23772.8,19197,81157.3,8.4,85.26,7.56,52.08,17.1,35.99,9.7062
91189.7,55239,108188,39543.8,26455,97960.5,88.2,63.84,59.22,47.43,62.1,142.78,9.70937
80794.7,50702,104433,39395.2,28762,89764.3,81.48,86.94,99.12,88.35,102.6,122.13,9.70937
81176.2,50692,104947,18744.6,13772,89198.8,17.64,68.46,35.28,26.04,34.2,65.49,9.71042
79998.1,56344,93049,24846.4,19909,81788.7,82.32,41.58,-54.18,9.3,26.1,23.6,9.71042
62517.7,49335,83047.7,33672.2,26179,84294.4,57.12,39.06,-40.74,14.88,33.3,93.22,9.71148
85744.4,61941,90720.9,27352.1,21201,84550.1,37.8,52.08,-1.68,52.08,60.3,37.76,9.71359
93345.7,62734,97515,32785.2,25475,84341.9,75.6,83.16,44.94,50.22,72.9,76.11,9.71359
57248.8,39507,94966.9,17234.3,13747,82160.9,44.52,44.94,59.64,38.13,48.6,56.05,9.71465
76815.2,55945,89984.1,27723.4,18889,96187.1,68.04,75.18,18.06,70.68,45.9,104.43,9.72098
56658.7,43635,85096.5,27660.4,21975,82491.4,73.92,22.26,29.82,-29.76,56.7,99.12,9.7252
92344,67827,89224.9,43209.6,31271,90556.2,85.68,63.42,66.78,36.27,104.4,117.41,9.7252
82401.9,57663,93652.6,24663.2,18866,85674.2,66.36,43.68,33.18,37.2,36,37.76,9.73048
101608,68055,97847.5,22266.7,16719,87282.2,19.32,31.92,15.12,53.94,15.3,57.23,9.7326
37016.7,26633,91087.2,28461.7,17716,105287,32.76,39.9,76.44,33.48,12.6,88.5,9.73788
80205.3,58637,89641.9,25536,19360,86442.5,27.72,41.58,17.22,44.64,25.2,110.33,9.73788
54358.5,36418,97820.8,16405.2,12366,86942.5,5.04,41.16,23.94,58.59,-7.2,52.51,9.73788
89789.7,55879,105307,33136.3,23847,91064.8,84,32.76,7.98,33.48,79.2,35.99,9.7421
42159.6,35582,77650.8,46642.7,40442,75584.2,159.6,136.5,124.74,16.74,20.7,211.81,9.74421
72196.6,40975,115472,64413.7,30402,138853,158.76,178.92,73.92,93.93,116.1,152.81,9.74421
60585.7,34374,115510,36951.6,14677,164997,37.8,30.66,40.32,40.92,33.3,132.75,9.74421
96763.8,60900,104130,28770,22360,84323.4,4.2,43.26,-1.68,75.33,72.9,53.1,9.74738
99271.9,59158,109975,35936.9,24738,95204.1,48.72,42.42,-10.92,79.98,79.2,86.73,9.74738
56954.8,46523,80231.1,15325,12831,78274.2,16.8,44.94,16.38,64.17,-28.8,31.86,9.74844
69531,52510,86779.3,22323,18106,80799.7,15.96,13.86,-36.12,31.62,-15.3,46.61,9.74949
76534.5,55517,90346.5,42176.4,29872,92530.6,64.68,65.1,45.36,45.57,28.8,59,9.74949
118817,71677,108638,36801.2,26000,92761.8,73.92,88.62,7.98,55.8,60.3,175.82,9.7516
82100.2,53635,100317,24605.3,18483,87244,52.92,50.82,47.04,34.41,51.3,96.76,9.75583
116512,70844,107782,42032.8,26561,103711,73.08,105.84,-13.44,63.24,61.2,139.83,9.75583
64017.1,50742,82681.5,11951.5,9818,79777.4,-4.2,2.94,23.94,-11.16,20.7,35.99,9.76005
91203.7,67114,89059.3,26673.4,21566,81056.5,42.84,70.14,84,74.4,11.7,111.51,9.76111
74295.2,53590,90856.7,27704,20814,87230.3,75.6,49.98,-22.68,63.24,63.9,100.3,9.76322
59520.3,39998,97522.9,41931.1,23011,119421,18.48,90.72,-10.08,-20.46,52.2,18.88,9.76533
72550.1,53108,89527.8,26921.2,21644,81514.7,63,40.32,17.64,58.59,60.3,44.25,9.76744
75854.1,57496,86461.2,20225.5,15617,84875.4,30.24,69.3,-6.72,66.03,0.9,96.17,9.76955
80495.8,51045,103348,28696.9,21245,88523.5,21.84,63,2.1,61.38,51.3,64.9,9.77061
68005,48683,91546.9,18359,14239,84498.8,14.28,28.56,-1.68,53.94,13.5,44.25,9.77167
76757.1,56012,89808.5,26781.7,20337,86304.1,71.4,82.32,54.18,52.08,72.9,92.04,9.77272
69321,47322,96002.3,68947.2,49194,91851.1,319.2,209.16,170.94,26.97,125.1,287.92,9.77272
64168.3,38011,110635,35416.9,25467,91140.8,21,32.76,22.26,47.43,-9.9,93.81,9.77589
45896.9,31838,94475.1,27043,21262,83354.7,53.76,35.7,-23.1,39.99,5.4,84.37,9.77589
73139.5,42677,112315,32270.3,24505,86303.4,44.52,23.1,-22.26,-10.23,40.5,107.38,9.78223
58223.2,47729,79945.4,16219.6,12765,83271.8,21.84,50.4,-20.58,39.06,52.2,28.32,9.78328
52588.9,34093,101090,48055.6,27824,113189,113.4,80.64,19.74,23.25,107.1,104.43,9.78434
44972.9,29679,99307.4,35254.8,22002,105011,62.16,71.82,-37.8,-0.93,28.8,80.24,9.78751
47886.3,40357,77762.9,12143.9,10310,77193.1,5.88,29.4,-43.26,3.72,4.5,33.04,9.79384
60174.1,47516,82994.6,11734,9941,77356.1,53.76,33.6,5.04,12.09,32.4,82.01,9.79595
62233.5,42821,95246.1,17539.2,13001,88412.3,5.88,9.24,-30.66,46.5,15.3,15.93,9.79701
69989.5,41292,111083,25032,17425,94146.2,56.28,46.62,-18.06,37.2,54.9,15.93,9.79701
83955.2,51611,106607,47143.3,21663,142620,79.8,97.44,49.14,49.29,87.3,93.22,9.79806
99249.5,63662,102171,64853.9,25502,166664,96.6,120.54,51.24,81.84,120.6,215.35,9.80018
59639.3,36673,106578,47339.9,29981,103481,21,94.08,48.3,66.03,37.8,110.92,9.80229
72249.1,52822,89639.1,17770.2,14098,82606.6,17.64,28.56,38.64,56.73,22.5,37.76,9.8044
86914.1,57867,98432.7,19106.6,14607,85724.1,52.92,33.18,26.04,70.68,34.2,110.33,9.80651
62502.3,42988,95285.9,34878.5,23352,97884.4,49.56,44.94,3.36,54.87,28.8,81.42,9.80757
51741.9,35324,95995.9,43970.6,35489,81198.7,46.2,67.62,-40.32,9.3,38.7,46.61,9.81074
76153.7,59250,84233.1,19658.5,16266,79204.5,64.68,22.26,18.06,17.67,33.3,56.05,9.81602
79737,57568,90773.4,24997.6,19404,84428,117.6,26.04,47.04,17.67,62.1,105.02,9.81602
65090.2,46220,92292.3,23608.2,15877,97448.3,14.28,39.9,28.98,102.3,13.5,68.44,9.81813
85706.6,58368,96232,46539.4,25050,121757,59.64,109.62,78.12,40.92,8.1,145.73,9.81918
97024.2,61125,104026,47061,34365,89748,87.36,71.4,30.24,115.32,60.3,178.77,9.81918
73136,43074,111275,60988.2,29618,134949,160.44,139.86,77.7,58.59,107.1,237.77,9.82024
74167.8,45935,105816,29857.8,17810,109869,31.08,74.76,9.24,77.19,81,111.51,9.82657
97090,65499,97144.8,21898,17030,84269.2,61.32,19.32,-0.42,39.99,103.5,95.58,9.82657
94721.2,73253,84742.6,15478.7,12873,78801.4,42.84,8.82,-23.94,38.13,48.6,75.52,9.82763
77907.2,58647,87058.6,26397,20459,84557.1,63.84,38.64,26.46,58.59,74.7,92.04,9.82974
60638.2,45089,88136.5,27858.6,20657,88383.7,31.92,52.92,68.88,18.6,27,99.12,9.83608
90099.1,70568,83674.4,35226.2,28049,82305.5,28.56,65.1,7.56,47.43,59.4,62.54,9.83819
57881.6,45310,83719.4,34541.6,25379,89196.6,23.52,74.76,-47.88,33.48,32.4,73.75,9.84664
59234,42015,92394.6,16406,12226,87942.6,31.08,10.92,10.92,8.37,52.2,21.24,9.84769
70020.3,50717,90479.5,23589.7,18448,83801.8,111.72,62.58,32.34,0.93,70.2,116.23,9.85192
77484.4,57695,88014.9,21087.4,16523,83639.9,24.36,41.58,-13.86,39.06,34.2,71.98,9.85614
69150.9,48566,93313.7,28102.2,18642,98793.4,87.36,38.64,7.14,55.8,58.5,100.89,9.85931
73598.7,57478,83916.7,28464.2,17766,105000,105,64.68,49.56,39.06,75.6,77.29,9.86564
79469.6,57425,90694.3,36757.6,28637,84120,23.52,63,39.9,47.43,56.7,78.47,9.8667
38291.4,32655,76847.8,42688.8,34994,79946.6,33.6,84,1.68,83.7,67.5,82.6,9.86881
76449.8,43897,114136,54683.2,34429,104090,141.96,143.22,55.02,90.21,72.9,113.28,9.86987
55434.4,40047,90717.1,15530.8,12962,78523.7,31.92,26.88,31.92,23.25,7.2,37.76,9.87937
61198.2,47776,83947.7,13509.7,11132,79534,51.24,50.82,42.42,46.5,27.9,36.58,9.88043
94080,67591,91219.6,23126.9,18215,83208.5,99.12,78.54,9.24,49.29,69.3,84.96,9.88148
65630.6,49547,86809.8,18324.6,15019,79960.1,70.56,44.52,59.64,69.75,25.2,100.89,9.88148
60672.5,44333,89690.1,20778.2,14733,92426.7,42,19.74,34.86,34.41,12.6,60.18,9.88254
72320.5,48226,98278.9,25241.2,19210,86111.6,44.52,57.12,-23.94,40.92,52.2,33.63,9.88571
65796.5,50716,85023.2,30150.1,24353,81136.5,53.76,44.1,44.94,35.34,85.5,73.16,9.88782
88954.6,56262,103618,50771.3,26258,126717,99.12,100.8,61.32,92.07,115.2,156.94,9.88888
80291.4,60134,87504.2,22514.5,18218,80992,-10.08,27.3,42.84,21.39,159.3,32.45,9.89415
76688.5,52464,95796.3,33941.9,23740,93699,89.88,60.48,51.24,64.17,64.8,158.71,9.9026
79867.9,57734,90661,19566.1,16618,77162.4,22.68,40.74,-11.34,14.88,-23.4,31.27,9.90366
84665.7,53147,104402,39232.2,27007,95202,51.24,102.48,76.02,39.06,72.9,147.5,9.90683
84239.4,49982,110454,60219.6,38314,103005,124.32,160.44,13.86,16.74,55.8,159.3,9.90788
50073.1,33922,96739.3,26573.4,18598,93639.9,78.12,70.14,-3.36,34.41,64.8,106.2,9.90894
50107.4,32663,100537,31510.1,24983,82658,57.96,61.32,-81.06,-20.46,43.2,52.51,9.91211
45101.7,39020,75750.5,26278.6,20533,83874.3,63,29.4,-23.94,35.34,41.4,75.52,9.91211
72546.6,45974,103415,29289.1,21182,90619,106.68,66.36,58.8,40.92,51.3,115.64,9.91316
56070,32960,111487,23511.6,16804,91695.8,60.48,36.96,-18.48,9.3,18.9,15.93,9.91316
91084,60062,99385.3,51770,32730,103660,88.2,100.8,12.18,44.64,53.1,144.55,9.91316
69017.9,45377,99679.5,30984.2,22441,90485.4,66.36,83.16,-10.08,83.7,72.9,132.75,9.91422
81442.2,47682,111937,41762.3,24722,110708,81.48,86.94,-20.16,81.84,54.9,104.43,9.92161
38312.4,21573,116388,39044.9,25883,98862,75.6,65.52,20.58,-1.86,27,124.49,9.92583
86424.8,63356,89398.6,29269,17073,112351,40.32,62.16,23.94,44.64,55.8,67.26,9.93217
75030.2,56559,86938.9,22059.2,17426,82960.8,64.68,30.66,13.44,53.01,36,61.36,9.93639
97906.2,60520,106021,34340.9,25237,89177.2,52.92,46.62,47.04,64.17,68.4,123.9,9.93745
76426.7,59318,84438.1,21096.6,16718,82700.5,35.28,52.08,-33.18,38.13,22.5,74.93,9.9385
78083.6,54132,94533.5,20307.8,16236,81971.8,13.44,44.1,8.4,4.65,29.7,46.61,9.93956
63107.8,41812,98915,26292.8,17820,96696.3,59.64,40.74,-44.94,27.9,58.5,88.5,9.94167
64133.3,48270,87073.5,18463.2,14679,82431,52.92,65.1,-7.56,52.08,16.2,86.14,9.9459
42821.8,28240,99375.7,36908.8,25644,94324.3,116.76,61.32,11.34,-17.67,44.1,114.46,9.9459
55325.9,43549,83258.8,34156.1,16649,134450,9.24,45.78,147.84,13.02,25.2,98.53,9.94801
36592.5,16995,141108,48376.4,24119,131448,20.16,47.46,62.16,-22.32,30.6,28.91,9.95012
46689.3,32048,95476.5,25168.9,18448,89411.9,71.4,64.26,14.7,34.41,66.6,95.58,9.95329
85884.4,55243,101887,51686,34287,98792.4,149.52,54.18,84.42,79.98,92.7,153.99,9.95646
60300.1,42972,91962.8,13502.2,10760,82237.7,56.28,15.96,23.1,53.01,43.2,50.15,9.95857
89238.1,59587,98147.4,32578.6,25431,83955.4,27.72,60.48,-26.46,34.41,9.9,84.37,9.97018
55825.7,42499,86086.6,26211.4,20991,81834.5,7.56,35.28,23.94,46.5,17.1,47.79,9.97546
79525.6,49701,104863,60463.2,43313,91485.6,137.76,152.04,109.62,46.5,132.3,155.76,9.98602
84191.1,58525,94276.8,22591,17488,84659.3,15.96,18.06,51.24,17.67,20.7,82.6,9.9913
106272,67344,103419,28754,21904,86031.1,12.6,87.36,-3.78,39.06,37.8,12.98,9.99341
80398.5,59268,88901.2,17829.8,13804,84649.1,36.96,42.84,0.42,59.52,40.5,93.81,9.99447
90606.6,63050,94179.1,34098.1,25123,88948.5,48.72,70.98,9.66,50.22,12.6,105.02,10.0008
62152.3,35470,114835,35522.8,21689,107336,59.64,86.94,71.4,-19.53,47.7,79.06,10.0019
38729.6,25499,99540.5,28462.6,21254,87763.3,53.76,42.84,12.18,36.27,28.8,23.6,10.004
72751.7,52546,90736.8,20160.8,15626,84555.3,29.4,34.86,114.66,61.38,36.9,50.74,10.0103
103102,67013,100829,31864.6,23729,88005.2,44.52,41.58,41.58,58.59,41.4,43.07,10.0145
82145.7,52002,103525,21572.9,15546,90943,35.28,47.04,25.62,75.33,36,64.31,10.0145
62018.6,42526,95575.7,17430,13754,83051.6,33.6,59.64,-27.3,16.74,34.2,16.52,10.0156
72803.5,51422,92786.2,34161.1,26878,83294.3,57.96,55.86,42.84,30.69,43.2,91.45,10.0166
99666.7,60533,107904,29763.7,22445,86905.5,16.8,44.1,-10.92,61.38,54.9,94.4,10.0188
93893.8,65868,93420.5,27295,20440,87514.8,52.92,53.76,42,77.19,10.8,119.77,10.0198
74625.6,48553,100728,42817.3,28548,98293.3,97.44,78.12,34.44,75.33,70.2,96.17,10.024
88073.3,53374,108142,35326.2,24345,95097.1,89.88,106.26,7.98,62.31,52.2,141.01,10.0261
82939.5,57026,95316.6,20167.6,15174,87103,36.96,33.18,-60.06,35.34,40.5,61.95,10.0283
65182.6,49143,86926,24271.8,19123,83181.3,34.44,32.34,-6.72,19.53,81,57.23,10.0293
102659,61366,109635,39023.9,23438,109116,10.08,90.3,9.66,35.34,14.4,112.1,10.0304
96903.1,58483,108590,22416.2,16515,88953.7,15.96,38.22,-34.02,67.89,3.6,66.67,10.0304
48034.7,32795,95990.3,15100.7,11503,86033,32.76,36.12,-2.52,50.22,36.9,28.91,10.0314
53706.1,30591,115056,74086.3,37867,128220,193.2,235.62,112.14,51.15,139.5,327.45,10.0325
80683.4,61404,86112.8,20620.3,16465,82075.5,38.64,44.94,22.26,67.89,32.4,76.11,10.0346
88477.2,53149,109098,27205.1,20032,89003.2,40.32,53.76,-12.18,47.43,29.7,80.24,10.0346
67228,45727,96351.3,23119.3,16651,90994.4,-10.92,42.84,22.68,62.31,35.1,107.38,10.0357
53825.1,32385,108923,47365.9,31513,98504.5,120.12,68.88,27.3,34.41,63.9,191.16,10.0357
87738,56635,101527,38528.3,27371,92250.5,39.48,73.5,18.48,52.08,36,133.93,10.0357
85233.4,67030,83333.7,27329.4,20866,85836.3,9.24,46.62,49.98,32.55,48.6,73.75,10.0367
83664,56560,96941.4,51962.4,39368,86501.9,51.24,100.8,-14.28,90.21,47.7,80.83,10.0378
49865.9,38611,84639.4,15961.7,12991,80522.2,6.72,32.76,25.62,6.51,36.9,37.76,10.0388
92598.1,59329,102286,24889.2,18401,88644,73.92,33.6,97.44,63.24,60.3,96.76,10.043
83402.9,55911,97760.6,20517.8,15691,85696.1,36.96,27.72,-10.5,13.02,44.1,22.42,10.0473
54219.9,39811,89255.6,14387.5,11539,81714.2,21,20.16,-24.36,2.79,46.8,34.81,10.0473
82632.2,58811,92081.1,34442.5,25958,86956.8,-11.76,45.78,50.4,14.88,-3.6,40.71,10.0515
92420.3,63870,94831,19344.4,14570,87011.1,33.6,58.8,16.8,72.54,45,78.47,10.0525
68488.7,46389,96757.3,27010.2,20073,88185.1,21.84,30.66,-35.28,72.54,32.4,60.77,10.0568
71930.6,54855,85936.5,16265.8,12787,83365.4,-3.36,40.32,-35.28,49.29,2.7,69.03,10.062
98438.9,65106,99089,28770.8,20894,90242.5,96.6,40.32,68.88,88.35,133.2,134.52,10.0631
59949.4,42537,92363,21740,18034,79003.8,57.96,77.28,-15.96,14.88,41.4,42.48,10.0642
85443.4,49609,112875,51720.5,32525,104214,125.16,126,-19.32,87.42,72,165.79,10.0652
64694.7,48264,87846.7,16616.9,13320,81757,33.6,17.22,-19.74,35.34,28.8,30.68,10.0673
47610.5,41161,75804.8,39388.4,31556,81802.5,47.04,87.78,95.76,15.81,59.4,80.24,10.0694
61256.3,50556,79406.9,27067.3,23365,75920.6,492.24,70.56,78.96,28.83,407.7,379.96,10.0705
41243.3,34232,78958.9,16441.3,12284,87715.6,38.64,30.66,-3.78,31.62,38.7,78.47,10.0726
101968,68827,97092.6,36935.6,27839,86950.5,32.76,55.02,43.26,28.83,52.2,84.37,10.0737
58293.2,38601,98969,31392.5,22980,89527.3,60.48,79.8,85.68,50.22,15.3,122.13,10.0779
114805,71142,105758,40649.3,27126,98208,75.6,78.96,-4.62,88.35,53.1,135.7,10.08
53361.7,33134,105545,43156.7,25626,110369,93.24,125.58,35.28,37.2,41.4,189.39,10.0842
83000.4,57795,94117.4,25036.2,20327,80718.9,84,72.24,9.66,57.66,43.2,104.43,10.0863
71586.2,47118,99568.6,35959.6,23210,101536,122.64,106.68,68.46,123.69,108.9,202.37,10.0874
101777,62790,106228,37887.4,23462,105830,74.76,51.66,142.38,53.01,37.8,299.72,10.0884
92152.9,57235,105518,45950.5,32539,92547.8,47.88,92.4,-7.98,36.27,54.9,115.64,10.0895
142542,87483,106783,85286.9,48975,114127,108.36,162.12,123.9,94.86,114.3,247.8,10.0895
58884.7,42375,91069.4,20512.8,11927,112713,10.08,36.96,69.72,-25.11,0,30.68,10.0906
59045,39812,97196.2,50112.7,29612,110907,102.48,113.82,105,-18.6,79.2,69.03,10.0916
38167.5,28518,87711.1,26515.4,20474,84874.3,89.88,42.84,10.92,1.86,35.1,63.13,10.0927
39037.6,24865,102890,61499.8,39001,103342,77.28,153.3,-16.38,-19.53,99,110.92,10.0969
65904.3,42359,101964,32467.7,22415,94927.6,126.84,51.24,8.4,54.87,81.9,136.29,10.098
77413,54018,93919.4,30276.1,22874,86743.7,89.88,57.54,14.7,49.29,39.6,122.13,10.098
84737.1,59732,92970.8,20612.8,15792,85541.9,26.88,36.96,77.28,50.22,40.5,83.78,10.1001
54837.3,36779,97713.8,27278.2,20904,85519.6,45.36,53.76,27.72,47.43,66.6,97.94,10.1001
76969.2,54705,92208.3,35849.5,25309,92830,49.56,82.74,41.58,16.74,69.3,71.39,10.1011
86842,52756,107879,55139.3,30544,118308,95.76,138.18,57.96,18.6,88.2,139.83,10.1022
55656.3,42762,85297.5,21514.1,18403,76615.1,40.32,47.04,20.58,18.6,26.1,59,10.1032
81565.4,61715,86615.4,16198.6,12855,82581.8,24.36,19.32,23.52,44.64,-8.1,39.53,10.1106
69809.6,39798,114957,26519.6,14162,122722,36.96,62.16,9.66,36.27,40.5,94.4,10.1148
90780.2,62471,95234.1,21302.4,16543,84390.6,96.6,37.8,81.48,66.03,64.8,102.07,10.118
99951.6,63230,103597,33972.1,25066,88821.4,70.56,24.36,52.5,38.13,73.8,75.52,10.1212
70233.8,54251,84843.5,16238,12918,82379.3,65.52,28.98,9.24,44.64,31.5,102.66,10.1243
72275.7,40690,116408,22895.9,17141,87538.9,85.68,30.66,36.12,59.52,22.5,60.18,10.1254
88277,59106,97880.4,42345.2,28830,96258.7,63,85.68,34.86,46.5,84.6,137.47,10.1296
60664.1,44075,90202.7,15109.1,12171,81356.4,44.52,56.28,-32.76,41.85,33.3,38.94,10.136
60806.9,36879,108057,21395.6,14226,98564.9,35.28,40.74,-2.94,37.2,13.5,79.06,10.1391
38199.7,25875,96751.9,39423.7,27403,94284.3,66.36,82.32,39.9,-38.13,6.3,72.57,10.1444
75644.1,56771,87323,15128.4,11987,82710.8,51.24,31.5,36.96,36.27,46.8,65.49,10.1465
94189.2,65715,93932.6,43387.7,29615,96014,42,110.46,23.1,56.73,705.6,61.36,10.1476
72580.9,53628,88697.4,25326,19877,83501.8,27.72,64.26,23.52,39.99,-7.2,100.3,10.1476
62085.8,42782,95106.7,32569.3,23770,89796.5,61.32,63.84,17.22,48.36,27.9,86.73,10.1476
63359.8,41546,99945.8,23333.5,17395,87909.5,68.04,30.66,23.94,9.3,47.7,89.09,10.1476
44298.8,24848,116837,49319.8,24184,133651,232.68,85.26,85.68,34.41,61.2,159.3,10.1486
79702.7,46439,112479,63448.6,34131,121830,45.36,79.8,14.28,35.34,6.3,144.55,10.1486
70304.5,53902,85478.8,23684.6,20542,75562.1,6.72,36.54,49.14,36.27,1.8,83.78,10.1497
69541.5,48594,93786.7,40252,26194,100708,80.64,119.7,118.02,53.01,83.7,103.25,10.1529
79631.3,57846,90217.4,32185.4,25126,83949.1,22.68,79.38,-42.42,25.11,4.5,58.41,10.1529
38436.3,32511,77480.3,23961,18722,83875,23.52,58.8,33.6,18.6,22.5,56.64,10.1539
77704.2,55957,91006,33789,19133,115737,43.68,61.32,-8.82,47.43,42.3,107.38,10.1539
68007.1,40859,109080,44386.4,28630,101604,88.2,73.08,82.32,49.29,124.2,178.77,10.155
55847.4,38684,94613.1,24532.2,15973,100654,92.4,60.9,6.3,69.75,63,87.32,10.1571
44399.6,36081,80645.5,31437.8,23117,89125.3,44.52,49.98,46.2,18.6,75.6,64.9,10.1613
66849.3,39385,111236,27604.9,18084,100040,63.84,58.8,8.82,54.87,65.7,29.5,10.1624
75299,60330,81796.7,33817.6,27774,79796.5,58.8,43.26,35.28,49.29,29.7,88.5,10.1634
79051.7,61513,84221.7,15679.4,12900,79656.4,16.8,46.62,5.04,39.06,18,38.94,10.1676
100748,64241,102779,26222.3,18813,91346.6,49.56,63,31.92,95.79,19.8,105.02,10.1719
68894,41339,109220,26213,17126,100309,43.68,17.64,23.52,25.11,31.5,55.46,10.174
65770.6,46179,93339.9,21644.3,16567,85620.8,27.72,40.74,-20.58,16.74,72.9,61.95,10.1771
69634.6,40435,112862,38743.3,27775,91416.1,77.28,106.26,41.16,88.35,102.6,84.96,10.1793
65555.7,47305,90820.4,35196.8,25924,88977.8,82.32,68.04,29.4,54.87,74.7,86.14,10.1803
79271.5,59958,86646.3,37545.5,28274,87026.3,17.64,70.56,-20.16,40.92,28.8,53.1,10.1824
105203,76865,89697.3,28397,22029,84480.8,71.4,80.22,57.12,52.08,76.5,86.73,10.1835
36314.6,28451,83649.6,40651,34263,77754.5,243.6,132.3,202.44,3.72,166.5,164.02,10.1845
81050.9,55479,95743.5,37839.5,29315,84593.2,1.68,66.36,32.76,25.11,4.5,13.57,10.1867
68039.3,51750,86164.7,26546.5,20210,86083.8,21.84,59.64,2.52,39.99,-16.2,83.19,10.1877
88865,62829,92693.8,18372.5,14256,84459.8,41.16,30.66,27.3,36.27,42.3,81.42,10.1888
42352.8,31009,89510.6,27436.1,21897,82114,60.48,38.22,-47.88,-13.95,-0.9,28.91,10.1898
78400.7,54187,94821,20297.8,15583,85364.4,43.68,40.74,-6.72,62.31,45.9,46.61,10.1909
89278.7,58977,99207.6,34127.5,24527,91188.5,70.56,76.86,64.26,68.82,44.1,138.06,10.1909
63704.2,49440,84444.1,18015.5,12318,95848.5,45.36,40.32,-2.52,72.54,29.7,51.92,10.1919
84045.5,61793,89136.4,22532.2,16525,89359.6,21.84,20.16,21,33.48,7.2,77.88,10.194
123934,76615,106012,42537.6,29127,95710,35.28,102.9,62.16,67.89,41.4,59,10.194
75222.7,50819,97006.9,49496.2,35027,92608,82.32,92.4,36.12,25.11,63,123.31,10.194
66750.6,53927,81120.2,15624,12699,80631.1,44.52,52.92,16.8,61.38,44.1,50.15,10.1972
90031.2,68161,86563.9,47172.7,36845,83905.9,74.76,95.34,31.08,44.64,56.7,66.67,10.1972
93314.2,57090,107119,44036.2,31458,91739.9,53.76,83.58,43.26,66.96,48.6,153.4,10.1983
80173.1,50221,104622,25711.6,17049,98834.7,54.6,49.98,22.26,40.92,58.5,72.57,10.2078
39995.2,33334,78632.2,35429.5,25474,91148.2,44.52,19.74,-12.6,-31.62,43.2,35.99,10.2078
40912.2,27686,96844,24699.4,18486,87563.4,47.04,41.16,3.36,34.41,3.6,99.71,10.2088
78463.7,59699,86135.4,23680.4,19927,77880.3,7.56,52.08,-7.14,36.27,7.2,113.87,10.2088
84087.5,50605,108898,26780.9,18790,93406.7,66.36,34.44,5.04,76.26,31.5,82.01,10.2099
97934.9,62649,102448,28504.6,21556,86661.5,57.12,39.48,63.42,27.9,62.1,36.58,10.2109
101426,68611,96880.1,30365.2,22615,87995.2,67.2,81.48,14.7,22.32,30.6,107.38,10.212
102691,67275,100036,38642.5,23771,106536,97.44,65.1,7.56,53.01,71.1,183.49,10.212
88242,50701,114061,33083.4,16736,129550,75.6,63,36.54,24.18,85.5,104.43,10.2183
69857.9,48423,94546.1,19139.4,14983,83716.2,22.68,26.46,-15.96,53.94,23.4,29.5,10.2194
99358,63315,102843,29331.1,21635,88848.8,36.96,68.88,15.54,85.56,72.9,82.01,10.2204
89008.5,56161,103867,24223.9,18098,87719,73.92,47.46,-16.38,79.05,75.6,71.98,10.2226
74882.5,53695,91395.8,17627.4,13999,82522.3,20.16,22.68,-20.58,26.97,10.8,27.14,10.2268
67599.7,51792,85538.6,19627.4,15676,82055.6,29.4,36.12,17.64,38.13,26.1,55.46,10.2268
64652.7,52932,80047.6,15511.4,12736,79817.7,36.96,21.42,45.78,51.15,18.9,48.97,10.2289
98641.2,69417,93126.3,32544.1,26980,79051.6,58.8,57.12,-23.52,59.52,51.3,79.06,10.2331
67051.6,52724,83345.2,23518.3,19427,79337.9,-8.4,45.36,96.6,52.08,-21.6,27.14,10.2363
63028.7,49223,83917,24722,19563,82818.8,7.56,40.74,-24.36,39.99,-9,55.46,10.2363
83680.1,60385,90818.2,30978.4,23909,84913.5,6.72,54.18,10.08,-4.65,16.2,94.4,10.2521
